"conclusie";"volgnr";"prioriteit";"regel001_Open";"regel002_HalfOpen";"regel010_Gagel";"regel015_Verbost";"regel020_Jeneverbes";"regel030_plagplek";"regel031_7140_oli_plant";"regel032_andermoeras";"regel033_7140oli";"regel034_metmossen";"regel035_veenmossen";"regel036_7140_oli_mos";"regel037_pijpenstro";"regel038_7140_oli_mos";"regel039_andermoeras";"regel0401_pijpenstro";"regel0402_adelaarsvaren";"regel0403_pionier";"regel045_bochtigesmele";"regel0501_struisgras_schapeg";"regel0502_bochtigesmele";"regel060_2330bu";"regel062_2330dw";"regel064_dwergstr";"regel066_2310";"regel068_4030";"regel070_dwergstr";"regel072_2310";"regel074_bosbes";"regel076_hn";"regel078_2330bu";"regel080_2330dw";"regel082_2310";"regel084_4030";"regel090_dwergstr";"regel092_2310";"regel093_bosbes";"regel094_rodebosbes";"regel095_4030sl";"regel096_4030";"regel097_40104030";"regel098_4010";"regel099_40104030";"regel100_hn";"regel102_duin";"regel104_7150";"regel106_ven";"regel107_moeras";"regel108_water";"regel109_40104030";"regel110_4010";"regel112_40104030";"regel113_40104030";"regel114_4010";"regel115_40104030";"regel120_2330bu";"regel180_4030";"regel200_heide";"regel210_duin";"regel212_duin";"regel214_duin";"regel216_zand";"regel218_calluna";"regel220_2330dw";"regel230_7140oli";"regel232_7140oli_bult";"regel236_7140oli_bult";"regel238_7140oli_papil";"regel240_vochtigehei";"regel241_venmoeras";"regel242_moeras";"regel243_dwergbies";"regel245_4010";"regel246_40104030";"regel253_calluna";"regel254_bosbes";"regel255_moeras";"regel256_rodebosbes";"regel258_duin";"regel259_molinia";"regel260_2310";"regel262_40104030";"regel263_40104030";"regel320_vegetatieloos";"regel325_gras";"regel3261_4010";"regel3262_droog";"regel3263_40104030";"regel330_duin";"regel335_2310";"regel340_water";"regel345_bos";"regel400_bos";"regel402_rbbsm";"regel404_7140oli";"regel406_4010";"regel500_openbos";"regel502_juniperusweinig";"regel550_juniperus";"regel552_pionier";"regel554_hei";"regel556_nattehei";"regel558_gagel"
"4030 - cm+cg";2804;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cg";2805;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cg";2806;;0;1;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cg";2807;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cg";2808;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cg";2809;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cg";2810;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cg";2811;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cg";2812;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cg";2813;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cg";2814;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cg";2815;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cg";2816;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;0;;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2817;;1;;;;0;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2818;;1;;;;0;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;0;1;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2819;;1;;;;0;0;0;;;;;;;0;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2820;;1;;;;0;0;1;0;0;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2821;;1;;;;1;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2822;;0;1;;;0;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2823;;1;;;;0;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;0;1;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2824;;1;;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2825;;1;;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2826;1;1;;;;0;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2827;;1;;;;0;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2828;;1;;;;1;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;0;1;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2829;;0;1;;;0;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;0;1;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2830;;1;;;;1;0;0;;;;;;;0;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2831;;0;1;;;0;0;0;;;;;;;0;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2832;;1;;;;1;0;1;0;0;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2833;;0;1;;;0;0;1;0;0;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2834;;0;0;0;1;;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2835;;0;1;;;1;1;;;;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2836;;1;;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2837;;1;;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2838;;1;;;;0;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2839;;1;;;;0;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2840;;1;;;;1;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;0;1;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2841;;0;1;;;0;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;0;1;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2842;;1;;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2843;;1;;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2844;;0;1;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2845;;1;;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2846;;1;;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2847;;0;1;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2848;;1;;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2849;;0;1;;;0;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2850;;1;;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2851;;0;1;;;0;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2852;;0;0;0;1;;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;0;1;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2853;;0;1;;;1;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;0;1;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2854;;0;0;0;1;;0;0;;;;;;;0;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2855;;0;1;;;1;0;0;;;;;;;0;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2856;;0;0;0;1;;0;1;0;0;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2857;;0;1;;;1;0;1;0;0;;;;;;;1;;;;0;0;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2858;;1;;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2859;;1;;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2860;;0;1;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2861;;1;;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2862;;1;;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2863;;0;1;;;0;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2864;;1;;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2865;;0;1;;;0;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2866;;1;;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2867;;0;1;;;0;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2868;;0;0;0;1;;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;0;1;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2869;;0;1;;;1;1;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;0;1;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2870;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2871;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2872;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2873;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2874;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2875;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2876;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2877;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2878;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2879;;0;1;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2880;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2881;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2882;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2883;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2884;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2885;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2886;;1;;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2887;;0;1;;;0;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;
"4030 - cm+cv";2888;;0;0;0;1;;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2889;;0;1;;;1;0;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2890;;0;0;0;1;;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2891;;0;1;;;1;0;0;;;;;;;0;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2892;;0;0;0;1;;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2893;;0;1;;;1;0;1;0;0;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;0;0;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2894;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2895;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
"4030 - cm+cv";2896;;0;0;0;1;;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;1;;;;
"4030 - cm+cv";2897;;0;1;;;1;0;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;0;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;1;1;;;;;
